participant,timestamp_s,state_id,pitch_deg,roll_deg,yaw_deg
Ozcan,1.2793,qiyamStart,-6.9671,-15.1435,12.4590
Ozcan,1.2794,qiyamStart,-1.0913,-49.8674,-0.5074
Ozcan,1.2794,qiyamStart,-6.9244,-15.1261,12.4691
Ozcan,1.2795,qiyamStart,-6.7658,-15.0624,12.4812
Ozcan,1.2796,qiyamStart,-6.1735,-15.1055,12.4474
Ozcan,1.2796,qiyamStart,-5.6368,-15.1129,12.3170
Ozcan,1.2797,qiyamStart,-5.6003,-15.0099,12.2530
Ozcan,1.2798,qiyamStart,-5.5341,-15.1186,12.0697
Ozcan,1.9936,qiyamStart,-5.4120,-15.1096,11.9885
Ozcan,1.9936,qiyamStart,-5.2899,-15.1004,11.9072
Ozcan,1.9937,qiyamStart,-5.1679,-15.0911,11.8260
Ozcan,1.9937,qiyamStart,-5.3146,-15.0299,11.3373
Ozcan,1.9938,qiyamStart,-5.7280,-15.1349,10.7643
Ozcan,1.9938,qiyamStart,-5.0458,-15.0815,11.7447
Ozcan,1.9939,qiyamStart,-5.7263,-15.1770,10.5883
Ozcan,1.9939,qiyamStart,-5.5126,-15.3935,10.0984
Ozcan,1.9940,qiyamStart,-6.2273,-15.2797,9.9098
Ozcan,1.9940,qiyamStart,-6.2489,-15.1754,9.5355
Ozcan,1.9940,qiyamStart,-6.1665,-15.1470,9.4518
Ozcan,1.9941,qiyamStart,-9.2994,-14.2436,9.2900
Ozcan,1.9941,qiyamStart,-8.3063,-14.5738,9.2956
Ozcan,1.9942,qiyamStart,-10.8887,-13.6714,9.3240
Ozcan,1.9942,qiyamStart,-11.2938,-13.5148,9.3648
Ozcan,1.9943,qiyamStart,-11.6988,-13.3576,9.4067
Ozcan,1.9943,qiyamStart,-12.1037,-13.2000,9.4498
Ozcan,1.9944,qiyamStart,-12.6950,-12.7956,9.5541
Ozcan,1.9944,qiyamStart,-12.8020,-12.6905,9.5451
Ozcan,1.9946,qiyamStart,-12.9169,-12.5322,9.3617
Ozcan,1.9946,qiyamStart,-12.9016,-12.5682,9.4564
Ozcan,1.9947,qiyamStart,-12.9420,-12.4496,9.1189
Ozcan,1.9947,qiyamStart,-12.9884,-12.4198,8.9849
Ozcan,1.9947,qiyamStart,-13.1507,-12.3490,8.6097
Ozcan,1.9947,qiyamStart,-13.2399,-12.3080,8.4032
Ozcan,1.9948,qiyamStart,-13.3942,-12.1866,7.9668
Ozcan,1.9948,qiyamStart,-13.4291,-12.1360,7.8173
Ozcan,1.9948,qiyamStart,-13.5345,-11.9864,7.3315
Ozcan,1.9948,qiyamStart,-13.5777,-11.9470,7.0641
Ozcan,1.9949,qiyamStart,-13.5402,-11.8603,6.4122
Ozcan,1.9949,qiyamStart,-13.1708,-11.5946,6.1215
Ozcan,1.9949,qiyamStart,-12.8027,-11.3275,5.8295
Ozcan,1.9949,qiyamStart,-12.4360,-11.0588,5.5361
Ozcan,1.9950,qiyamStart,-12.0706,-10.7886,5.2415
Ozcan,1.9950,qiyamStart,-11.3161,-10.6957,4.3771
Ozcan,1.9950,qiyamStart,-11.1135,-10.8135,4.0324
Ozcan,1.9950,qiyamStart,-10.7003,-10.8068,3.1013
Ozcan,1.9951,qiyamStart,-10.4334,-10.9941,2.0621
Ozcan,1.9951,qiyamStart,-9.9531,-10.4465,-0.4731
Ozcan,1.9951,qiyamStart,-9.9765,-10.4668,-0.0766
Ozcan,1.9951,qiyamStart,-9.7492,-10.2799,-1.3685
Ozcan,1.9951,qiyamStart,-9.9122,-10.5651,1.0067
Ozcan,1.9952,qiyamStart,-10.2640,-10.8588,1.7905
Ozcan,1.9952,qiyamStart,-9.9442,-10.5158,0.4651
Ozcan,1.9954,qiyamStart,-9.7793,-10.2792,-1.8253
Ozcan,2.9242,qiyamStart,-9.8093,-10.2787,-2.2822
Ozcan,2.9242,qiyamStart,-9.8394,-10.2784,-2.7392
Ozcan,2.9248,qiyamStart,-10.1445,-10.8831,-4.0334
Ozcan,2.9248,qiyamStart,-10.6135,-11.3745,-5.0092
Ozcan,2.9249,qiyamStart,-10.9458,-11.4340,-5.7788
Ozcan,2.9249,qiyamStart,-11.2318,-11.3659,-6.5320
Ozcan,2.9250,qiyamStart,-11.5186,-11.3016,-7.2856
Ozcan,2.9250,qiyamStart,-11.9628,-11.1141,-9.1048
Ozcan,2.9250,qiyamStart,-12.2126,-10.9709,-10.6008
Ozcan,2.9251,qiyamStart,-12.2775,-10.9200,-11.0524
Ozcan,2.9251,qiyamStart,-12.4440,-10.7670,-12.2350
Ozcan,2.9252,qiyamStart,-12.5047,-10.6655,-12.7780
Ozcan,2.9252,qiyamStart,-12.5609,-10.4550,-13.3385
Ozcan,2.9252,qiyamStart,-12.6191,-10.2450,-13.8988
Ozcan,2.9253,qiyamStart,-12.7393,-9.7072,-15.1126
Ozcan,2.9253,qiyamStart,-12.6668,-9.3415,-15.6750
Ozcan,2.9254,qiyamStart,-12.5979,-8.9752,-16.2377
Ozcan,2.9254,qiyamStart,-12.5324,-8.6083,-16.8007
Ozcan,2.9255,qiyamStart,-12.2603,-7.9153,-17.7968
Ozcan,2.9255,qiyamStart,-12.1540,-7.5887,-18.1519
Ozcan,2.9255,qiyamStart,-12.0496,-7.2616,-18.5073
Ozcan,2.9256,qiyamStart,-11.9472,-6.9339,-18.8633
Ozcan,2.9256,qiyamStart,-12.0685,-6.4391,-19.5378
Ozcan,2.9257,qiyamStart,-12.2501,-5.8040,-20.1126
Ozcan,2.9257,qiyamStart,-12.7739,-4.7059,-21.2240
Ozcan,2.9258,qiyamStart,-12.9573,-4.4790,-21.5555
Ozcan,2.9258,qiyamStart,-13.1419,-4.2531,-21.8866
Ozcan,2.9259,qiyamStart,-13.2235,-4.2218,-21.9643
Ozcan,2.9259,qiyamStart,-13.4928,-4.2449,-21.9934
Ozcan,2.9259,qiyamStart,-15.0974,-4.0041,-21.9114
Ozcan,2.9260,qiyamStart,-14.2951,-4.1250,-21.9533
Ozcan,2.9260,qiyamStart,-17.9102,-3.1009,-23.8168
Ozcan,2.9261,qiyamStart,-13.8940,-4.1851,-21.9736
Ozcan,2.9261,qiyamStart,-18.4517,-3.2069,-24.9190
Ozcan,2.9262,qiyamStart,-16.5071,-3.4494,-22.4930
Ozcan,2.9262,qiyamStart,-14.6962,-4.0647,-21.9326
Ozcan,2.9262,qiyamStart,-18.9912,-3.3243,-26.0258
Ozcan,2.9263,qiyamStart,-16.1191,-3.5958,-22.2571
Ozcan,2.9263,qiyamStart,-19.5283,-3.4530,-27.1375
Ozcan,2.9264,qiyamStart,-20.5770,-4.2871,-30.0691
Ozcan,2.9264,qiyamStart,-21.8055,-4.4832,-33.7195
Ozcan,2.9265,qiyamStart,-22.2218,-5.0785,-34.8636
Ozcan,2.9265,qiyamStart,-22.6271,-5.6845,-36.0157
Ozcan,2.9265,qiyamStart,-24.1682,-6.1717,-39.3854
Ozcan,2.9266,qiyamStart,-27.2678,-8.0336,-44.0005
Ozcan,2.9266,qiyamStart,-29.0927,-8.7971,-46.6587
Ozcan,2.9267,qiyamStart,-30.9717,-9.5139,-49.2976
Ozcan,2.9267,qiyamStart,-32.8648,-10.2643,-51.8866
Ozcan,2.9268,qiyamStart,-34.6630,-11.1291,-54.3843
Ozcan,2.9268,qiyamStart,-36.3264,-12.1232,-56.7425
Ozcan,2.9268,qiyamStart,-37.8757,-13.2387,-58.9662
Ozcan,2.9269,qiyamStart,-39.3019,-14.3808,-61.0117
Ozcan,2.9269,qiyamStart,-40.6946,-15.6132,-63.1369
Ozcan,2.9270,qiyamStart,-41.9606,-16.8639,-65.2743
Ozcan,2.9270,qiyamStart,-43.0620,-18.1155,-67.4612
Ozcan,2.9271,qiyamStart,-43.9493,-19.3125,-69.5829
Ozcan,2.9271,qiyamStart,-44.8034,-20.5729,-71.7621
Ozcan,2.9271,qiyamStart,-45.5799,-21.7477,-73.8659
Ozcan,2.9272,qiyamStart,-46.3038,-22.9123,-75.9715
Ozcan,2.9272,qiyamStart,-46.9379,-24.0690,-78.1258
Ozcan,2.9273,qiyamStart,-47.5017,-25.2448,-80.3109
Ozcan,2.9273,qiyamStart,-48.0088,-26.4483,-82.5050
Ozcan,2.9274,qiyamStart,-48.4881,-27.6070,-84.6294
Ozcan,2.9274,qiyamStart,-48.9571,-28.6657,-86.5288
Ozcan,2.9274,qiyamStart,-49.4024,-29.7575,-88.4587
Ozcan,2.9275,qiyamStart,-49.8438,-30.7709,-90.3472
Ozcan,2.9275,qiyamStart,-50.2962,-31.7716,-92.2375
Ozcan,2.9279,qiyamStart,-50.7313,-32.7926,-94.1091
Ozcan,2.9279,qiyamStart,-51.1104,-33.8067,-95.9300
Ozcan,2.9280,qiyamStart,-51.4392,-34.8124,-97.6769
Ozcan,2.9280,qiyamStart,-51.7506,-35.8117,-99.3161
Ozcan,2.9280,qiyamStart,-52.1274,-36.4950,-100.5809
Ozcan,2.9281,qiyamStart,-52.4948,-37.1975,-101.8636
Ozcan,2.9281,qiyamStart,-52.9600,-37.5647,-102.7728
Ozcan,2.9281,qiyamStart,-53.4509,-37.7037,-103.4277
Ozcan,2.9282,qiyamStart,-53.9060,-37.8024,-103.9575
Ozcan,2.9282,qiyamStart,-54.2825,-37.8785,-104.3528
Ozcan,2.9282,qiyamStart,-54.6315,-37.8516,-104.5119
Ozcan,2.9283,qiyamStart,-54.9723,-37.6872,-104.4167
Ozcan,2.9423,qiyamStart,-55.2731,-37.4229,-104.1461
Ozcan,2.9423,qiyamStart,-55.5731,-37.1542,-103.8710
Ozcan,2.9424,qiyamStart,-55.8038,-36.8129,-103.4965
Ozcan,2.9787,qiyamStart,-55.9692,-36.3501,-102.9983
Ozcan,3.5566,qiyamStart,-56.0819,-34.8554,-101.5419
Ozcan,3.5568,qiyamStart,-56.0282,-35.6039,-102.2713
Ozcan,3.5569,qiyamStart,-56.0523,-33.9057,-100.7101
Ozcan,3.5571,qiyamStart,-55.9350,-32.8366,-99.8332
Ozcan,3.5788,qiyamStart,-55.7329,-31.7076,-98.8748
Ozcan,3.5789,qiyamStart,-55.4521,-30.5362,-97.7887
Ozcan,3.5789,qiyamStart,-55.1054,-29.3481,-96.5787
Ozcan,3.5790,qiyamStart,-54.7015,-28.1211,-95.2539
Ozcan,3.5790,qiyamStart,-54.2953,-26.8186,-93.8014
Ozcan,3.5791,qiyamStart,-53.8702,-25.5470,-92.3795
Ozcan,3.5791,qiyamStart,-53.4534,-24.2970,-90.9850
Ozcan,3.5791,qiyamStart,-53.0127,-23.1626,-89.7253
Ozcan,3.5792,qiyamStart,-52.6045,-22.3184,-88.7228
Ozcan,3.5793,qiyamStart,-52.1875,-21.4939,-87.7395
Ozcan,3.5793,qiyamStart,-51.9281,-20.7179,-86.7679
Ozcan,3.5794,qiyamStart,-51.8694,-19.9501,-85.7682
Ozcan,3.5794,qiyamStart,-52.1446,-18.9489,-83.9578
Ozcan,3.5794,qiyamStart,-52.2106,-18.8000,-83.1980
Ozcan,3.5795,qiyamStart,-52.0094,-19.4521,-84.8654
Ozcan,3.5795,qiyamStart,-52.1382,-18.8573,-82.5753
Ozcan,3.5795,qiyamStart,-51.9755,-18.9515,-81.9949
Ozcan,3.5796,qiyamStart,-51.8037,-18.9713,-81.3813
Ozcan,3.5796,qiyamStart,-51.6746,-18.8853,-80.7286
Ozcan,3.5796,qiyamStart,-51.6153,-18.6541,-79.9841
Ozcan,3.5797,qiyamStart,-51.6668,-18.3330,-79.0972
Ozcan,3.5797,qiyamStart,-51.7152,-18.0103,-78.2090
Ozcan,3.5797,qiyamStart,-51.7177,-17.6796,-77.4286
Ozcan,3.5798,qiyamStart,-51.6194,-17.3927,-76.7531
Ozcan,3.5798,qiyamStart,-51.4171,-17.1570,-76.0756
Ozcan,3.5934,qiyamStart,-51.2076,-16.9860,-75.3125
Ozcan,3.5935,qiyamStart,-51.0485,-16.8373,-74.5320
Ozcan,3.6136,qiyamStart,-50.8305,-16.5670,-73.7877
Ozcan,3.6611,qiyamStart,-49.8207,-15.5407,-72.1981
Ozcan,3.6611,qiyamStart,-50.3279,-16.0456,-72.9851
Ozcan,3.6896,qiyamStart,-49.2352,-15.0285,-71.4001
Ozcan,3.6917,qiyamStart,-48.6772,-14.6204,-70.7134
Ozcan,3.7405,qiyamStart,-48.2109,-14.3423,-70.2806
Ozcan,3.7437,qiyamStart,-47.7432,-14.0721,-69.8551
Ozcan,3.7454,qiyamStart,-47.3343,-14.0042,-69.5002
Ozcan,3.7744,qiyamStart,-46.9078,-13.8963,-69.1545
Ozcan,3.8210,qiyamStart,-46.3719,-13.8489,-68.7742
Ozcan,3.8234,qiyamStart,-45.8357,-13.8070,-68.3983
Ozcan,3.8252,qiyamStart,-45.2523,-14.0996,-68.3472
Ozcan,3.9084,qiyamStart,-44.8690,-14.6698,-68.6930
Ozcan,3.9107,qiyamStart,-44.4833,-15.2330,-69.0311
Ozcan,3.9107,qiyamStart,-44.0953,-15.7894,-69.3617
Ozcan,3.9107,qiyamStart,-43.7072,-16.2889,-69.9111
Ozcan,4.0166,qiyamStart,-43.0265,-16.4941,-70.2125
Ozcan,4.0189,qiyamStart,-42.3451,-16.6922,-70.5073
Ozcan,4.0189,qiyamStart,-41.6630,-16.8834,-70.7958
Ozcan,4.0189,qiyamStart,-40.9801,-17.0682,-71.0783
Ozcan,4.0189,qiyamStart,-40.2966,-17.2466,-71.3550
Ozcan,4.0222,qiyamStart,-39.5628,-17.2734,-71.4194
Ozcan,4.0694,qiyamStart,-38.6483,-17.2647,-71.3537
Ozcan,4.0717,qiyamStart,-37.7815,-17.0764,-71.0281
Ozcan,4.1853,qiyamStart,-35.9640,-16.9929,-70.5189
Ozcan,4.1883,qiyamStart,-34.1460,-16.9307,-70.0242
Ozcan,4.1883,qiyamStart,-32.3276,-16.8884,-69.5420
Ozcan,4.1883,qiyamStart,-30.5089,-16.8647,-69.0706
Ozcan,4.1883,qiyamStart,-28.6902,-16.8584,-68.6085
Ozcan,4.1883,qiyamStart,-26.9466,-16.7831,-68.2480
Ozcan,4.2379,qiyamStart,-25.3780,-16.8341,-67.9973
Ozcan,4.2407,qiyamStart,-23.8097,-16.8919,-67.7482
Ozcan,4.3031,qiyamStart,-22.3343,-16.8666,-67.7419
Ozcan,4.6768,qiyamStart,-15.2523,-16.3186,-72.4373
Ozcan,4.6817,qiyamStart,-12.7626,-16.4096,-75.2681
Ozcan,4.6818,qiyamStart,-10.6137,-16.5324,-77.7259
Ozcan,4.6818,qiyamStart,-8.4728,-17.3421,-81.2909
Ozcan,4.6818,qiyamStart,-9.6586,-16.7718,-78.8796
Ozcan,4.6818,qiyamStart,-8.5031,-17.2058,-80.9512
Ozcan,4.6819,qiyamStart,-8.0168,-16.9477,-81.8324
Ozcan,4.6819,qiyamStart,-7.7161,-16.6716,-81.9472
Ozcan,4.6819,qiyamStart,-7.3448,-16.3248,-82.0503
Ozcan,4.6819,qiyamStart,-6.1554,-15.3777,-82.2832
Ozcan,4.6819,qiyamStart,-6.5893,-15.6797,-82.2165
Ozcan,4.7053,qiyamStart,-5.8371,-15.1757,-82.3416
Ozcan,4.7388,qiyamStart,-5.1774,-14.7636,-82.4915
Ozcan,4.7388,qiyamStart,-5.0405,-14.6932,-82.5279
Ozcan,4.7647,qiyamStart,-4.9350,-14.6720,-82.5457
Ozcan,4.7908,qiyamStart,-4.8895,-14.6935,-82.5406
Ozcan,4.7908,qiyamStart,-4.8439,-14.7151,-82.5356
Ozcan,4.8194,qiyamStart,-4.9927,-14.8788,-82.4510
Ozcan,4.8501,qiyamStart,-5.2133,-14.9426,-82.3089
Ozcan,4.8501,qiyamStart,-5.1820,-14.9680,-82.3394
Ozcan,4.8795,qiyamStart,-5.1640,-14.8607,-82.2888
Ozcan,4.9145,qiyamStart,-4.8268,-14.5491,-82.2520
Ozcan,4.9145,qiyamStart,-4.9635,-14.6457,-82.2530
Ozcan,4.9448,qiyamStart,-4.6920,-14.4737,-82.2644
Ozcan,4.9741,qiyamStart,-4.5635,-14.4236,-82.2762
Ozcan,4.9742,qiyamStart,-4.4351,-14.3735,-82.2881
Ozcan,5.0078,qiyamStart,-4.2454,-14.3143,-82.2756
Ozcan,5.0143,qiyamStart,-4.1530,-14.3091,-82.1905
Ozcan,5.0345,qiyamStart,-4.1020,-14.3143,-82.1168
Ozcan,5.0688,qiyamStart,-4.0066,-14.3148,-81.9700
Ozcan,5.0688,qiyamStart,-4.0543,-14.3145,-82.0434
Ozcan,5.0950,qiyamStart,-3.9445,-14.3135,-81.8659
Ozcan,5.1261,qiyamStart,-3.8072,-14.3334,-81.6213
Ozcan,5.1544,qiyamStart,-3.6686,-14.3535,-81.3518
Ozcan,5.1797,qiyamStart,-3.5171,-14.3132,-81.0167
Ozcan,5.1797,qiyamStart,-3.5929,-14.3332,-81.1842
Ozcan,5.2100,qiyamStart,-3.3364,-14.3044,-80.6470
Ozcan,5.2447,qiyamStart,-3.1768,-14.3138,-80.3888
Ozcan,5.2778,qiyamStart,-2.9750,-14.3503,-79.8651
Ozcan,5.2779,qiyamStart,-3.0571,-14.3330,-80.1447
Ozcan,5.3063,qiyamStart,-2.9393,-14.3568,-79.5148
Ozcan,5.3140,qiyamStart,-2.9669,-14.3762,-79.0311
Ozcan,5.3374,qiyamStart,-3.0454,-14.4061,-78.3410
Ozcan,5.3649,qiyamStart,-3.3345,-14.4374,-76.3597
Ozcan,5.3709,qiyamStart,-3.1633,-14.4266,-77.4378
Ozcan,5.3947,qiyamStart,-3.5638,-14.4756,-75.1837
Ozcan,5.4199,qiyamStart,-3.8084,-14.5097,-74.0115
Ozcan,5.4501,qiyamStart,-4.0258,-14.5119,-72.8769
Ozcan,5.4569,qiyamStart,-4.2169,-14.4739,-71.7845
Ozcan,5.4854,qiyamStart,-4.7127,-14.3369,-69.7363
Ozcan,5.4855,qiyamStart,-4.4315,-14.4084,-70.7346
Ozcan,5.5127,qiyamStart,-5.0609,-14.2906,-68.7997
Ozcan,5.5448,qiyamStart,-5.4453,-14.2661,-67.9084
Ozcan,5.5511,qiyamStart,-5.8275,-14.2711,-67.0260
Ozcan,5.5781,qiyamStart,-6.1911,-14.2884,-66.1207
Ozcan,5.6199,qiyamStart,-6.8730,-14.2815,-64.2812
Ozcan,5.6199,qiyamStart,-6.5321,-14.2877,-65.2013
Ozcan,5.6347,qiyamStart,-7.2032,-14.2617,-63.4166
Ozcan,5.6598,qiyamStart,-7.5138,-14.2312,-62.6203
Ozcan,5.6897,qiyamStart,-7.8099,-14.2256,-61.8813
Ozcan,5.6955,qiyamStart,-8.0726,-14.2261,-61.2044
Ozcan,5.7196,qiyamStart,-8.3042,-14.2573,-60.5929
Ozcan,5.7498,qiyamStart,-8.5037,-14.3300,-60.0531
Ozcan,5.7554,qiyamStart,-8.6723,-14.4222,-59.5766
Ozcan,5.7801,qiyamStart,-8.8064,-14.4922,-59.1449
Ozcan,5.8095,qiyamStart,-8.9081,-14.5351,-58.7297
Ozcan,5.8162,qiyamStart,-8.9903,-14.5449,-58.3248
Ozcan,5.8259,qiyamStart,-9.0645,-14.5261,-57.9226
Ozcan,5.8705,qiyamStart,-9.1623,-14.4871,-57.5171
Ozcan,5.8771,qiyamStart,-9.3104,-14.4529,-57.1218
Ozcan,5.8999,qiyamStart,-9.5069,-14.4401,-56.7481
Ozcan,5.9302,qiyamStart,-9.7008,-14.4556,-56.3968
Ozcan,5.9303,qiyamStart,-9.8583,-14.5204,-56.0619
Ozcan,5.9596,qiyamStart,-9.9658,-14.6296,-55.7513
Ozcan,5.9897,qiyamStart,-10.0211,-14.7554,-55.4840
Ozcan,5.9953,qiyamStart,-10.0567,-14.8793,-55.2875
Ozcan,6.0200,qiyamStart,-10.0946,-14.9815,-55.1611
Ozcan,6.0510,qiyamStart,-10.1341,-15.0497,-55.0823
Ozcan,6.0594,qiyamStart,-10.1737,-15.0846,-55.0315
Ozcan,6.0845,qiyamStart,-10.2152,-15.1075,-54.9897
Ozcan,6.1194,qiyamStart,-10.2781,-15.1283,-54.9497
Ozcan,6.1195,qiyamStart,-10.3410,-15.1490,-54.9097
Ozcan,6.1441,qiyamStart,-10.4136,-15.1494,-54.8807
Ozcan,6.1699,qiyamStart,-10.4738,-15.1144,-54.8720
Ozcan,6.1744,qiyamStart,-10.5303,-15.0563,-54.8992
Ozcan,6.2007,qiyamStart,-10.5946,-15.0024,-54.9677
Ozcan,6.2300,qiyamStart,-10.6805,-14.9714,-55.0656
Ozcan,6.2356,qiyamStart,-10.7891,-14.9499,-55.1887
Ozcan,6.2608,qiyamStart,-10.9056,-14.9189,-55.3319
Ozcan,6.2884,qiyamStart,-11.0088,-14.8827,-55.4941
Ozcan,6.2934,qiyamStart,-11.0858,-14.8322,-55.6647
Ozcan,6.3191,qiyamStart,-11.1467,-14.7702,-55.8211
Ozcan,6.3505,qiyamStart,-11.2056,-14.6941,-55.9446
Ozcan,6.3588,qiyamStart,-11.2643,-14.6238,-56.0369
Ozcan,6.3791,qiyamStart,-11.3141,-14.5916,-56.0920
Ozcan,6.4079,qiyamStart,-11.3894,-14.5037,-56.0400
Ozcan,6.4079,qiyamStart,-11.3441,-14.5478,-56.0922
Ozcan,6.4385,qiyamStart,-11.4640,-14.4528,-55.9506
Ozcan,6.4673,qiyamStart,-11.5603,-14.4174,-55.8455
Ozcan,6.4769,qiyamStart,-11.6419,-14.3985,-55.7328
Ozcan,6.4978,qiyamStart,-11.6849,-14.3669,-55.6400
Ozcan,6.5275,qiyamStart,-11.6716,-14.3144,-55.6017
Ozcan,6.5356,qiyamStart,-11.6017,-14.2448,-55.6388
Ozcan,6.5588,qiyamStart,-11.4996,-14.1701,-55.7597
Ozcan,6.5873,qiyamStart,-11.3770,-14.0901,-55.9750
Ozcan,6.5918,qiyamStart,-11.2225,-13.9834,-56.3003
Ozcan,6.6187,qiyamStart,-11.0120,-13.8629,-56.7416
Ozcan,6.6484,qiyamStart,-10.7568,-13.7720,-57.3008
Ozcan,6.6563,qiyamStart,-10.4630,-13.7118,-57.9872
Ozcan,6.6778,qiyamStart,-10.1508,-13.6913,-58.8044
Ozcan,6.7068,qiyamStart,-9.8272,-13.7071,-59.7487
Ozcan,6.7150,qiyamStart,-9.5046,-13.7498,-60.8238
Ozcan,6.7387,qiyamStart,-9.1776,-13.8153,-62.0245
Ozcan,6.7683,qiyamStart,-8.8308,-13.8876,-63.3204
Ozcan,6.7766,qiyamStart,-8.4645,-13.9486,-64.6690
Ozcan,6.8003,qiyamStart,-8.0720,-14.0009,-66.0281
Ozcan,6.8451,qiyamStart,-7.6538,-14.0325,-67.3529
Ozcan,6.8451,qiyamStart,-7.2350,-14.0542,-68.6763
Ozcan,6.8620,qiyamStart,-6.8265,-14.0659,-69.9691
Ozcan,6.8705,qiyamStart,-6.4325,-14.0393,-71.2353
Ozcan,6.8981,qiyamStart,-6.0599,-13.9712,-72.4777
Ozcan,6.9221,qiyamStart,-5.7290,-13.9577,-73.6621
Ozcan,6.9487,qiyamStart,-5.4038,-13.9567,-74.7631
Ozcan,6.9563,qiyamStart,-5.0793,-13.9605,-75.7553
Ozcan,6.9855,qiyamStart,-4.7522,-13.9926,-76.6417
Ozcan,7.0072,qiyamStart,-4.4293,-14.0695,-77.4177
Ozcan,7.0109,qiyamStart,-4.1269,-14.1279,-78.0959
Ozcan,7.0371,qiyamStart,-3.8740,-14.1596,-78.6902
Ozcan,7.0679,qiyamStart,-3.6768,-14.1697,-79.2371
Ozcan,7.0680,qiyamStart,-3.5079,-14.1371,-79.7383
Ozcan,7.0971,qiyamStart,-3.3681,-14.0516,-80.1864
Ozcan,7.1284,qiyamStart,-3.2632,-13.9400,-80.5672
Ozcan,7.1348,qiyamStart,-3.1900,-13.8192,-80.8716
Ozcan,7.1578,qiyamStart,-3.1340,-13.6997,-81.0931
Ozcan,7.1873,qiyamStart,-3.0780,-13.5915,-81.2483
Ozcan,7.1945,qiyamStart,-3.0174,-13.4876,-81.3726
Ozcan,7.2177,qiyamStart,-2.9749,-13.3724,-81.4601
Ozcan,7.2464,qiyamStart,-2.9779,-13.2405,-81.4846
Ozcan,7.2533,qiyamStart,-3.0342,-13.0736,-81.4433
Ozcan,7.2814,qiyamStart,-3.1219,-12.8525,-81.3653
Ozcan,7.3095,qiyamStart,-3.2550,-12.3951,-81.1633
Ozcan,7.3096,qiyamStart,-3.2005,-12.6143,-81.2705
Ozcan,7.3411,qiyamStart,-3.2762,-12.2257,-81.0489
Ozcan,7.3689,qiyamStart,-3.2646,-12.1212,-80.9279
Ozcan,7.3772,qiyamStart,-3.2188,-12.0583,-80.8062
Ozcan,7.4001,qiyamStart,-3.1385,-12.0092,-80.6901
Ozcan,7.4291,qiyamStart,-2.8905,-11.8730,-80.5308
Ozcan,7.4292,qiyamStart,-3.0255,-11.9484,-80.5971
Ozcan,7.4577,qiyamStart,-2.7476,-11.7704,-80.5001
Ozcan,7.4877,qiyamStart,-2.6116,-11.6293,-80.5040
Ozcan,7.4942,qiyamStart,-2.4847,-11.4355,-80.5522
Ozcan,7.5239,qiyamStart,-2.3560,-11.1685,-80.6606
Ozcan,7.5489,qiyamStart,-2.2341,-10.9211,-80.8222
Ozcan,7.5778,qiyamStart,-2.1044,-10.7994,-81.0087
Ozcan,7.5778,qiyamStart,-1.9393,-10.7607,-81.1881
Ozcan,7.6089,qiyamStart,-1.7411,-10.7796,-81.3239
Ozcan,7.6089,qiyamStart,-1.5346,-10.8605,-81.4161
Ozcan,7.6373,qiyamStart,-1.3369,-10.9409,-81.4885
Ozcan,7.6676,qiyamStart,-1.1647,-10.9742,-81.5536
Ozcan,7.6748,qiyamStart,-1.0011,-10.9695,-81.6280
Ozcan,7.7006,qiyamStart,-0.8259,-10.9473,-81.7191
Ozcan,7.7278,qiyamStart,-0.6237,-10.9401,-81.8194
Ozcan,7.7356,qiyamStart,-0.4134,-10.9622,-81.9212
Ozcan,7.7594,qiyamStart,-0.2204,-11.0015,-82.0315
Ozcan,7.7875,qiyamStart,-0.0670,-11.0374,-82.1571
Ozcan,7.7947,qiyamStart,0.0600,-11.0667,-82.3082
Ozcan,7.8190,qiyamStart,0.1696,-11.0924,-82.4942
Ozcan,7.8490,qiyamStart,0.2724,-11.1144,-82.6831
Ozcan,7.8558,qiyamStart,0.3806,-11.1390,-82.8463
Ozcan,7.8790,qiyamStart,0.4973,-11.1666,-82.9796
Ozcan,7.9088,qiyamStart,0.6215,-11.1996,-83.0718
Ozcan,7.9155,qiyamStart,0.7516,-11.2283,-83.1166
Ozcan,7.9395,qiyamStart,0.8637,-11.2614,-83.1130
Ozcan,7.9670,qiyamStart,0.9462,-11.3096,-83.0638
Ozcan,7.9743,qiyamStart,1.0128,-11.3825,-82.9837
Ozcan,8.0038,qiyamStart,1.0855,-11.4766,-82.8947
Ozcan,8.0270,qiyamStart,1.1811,-11.5726,-82.8084
Ozcan,8.0326,qiyamStart,1.3054,-11.6488,-82.7391
Ozcan,8.0584,qiyamStart,1.4560,-11.6979,-82.6781
Ozcan,8.0876,qiyamStart,1.6209,-11.7287,-82.6188
Ozcan,8.0944,qiyamStart,1.7786,-11.7558,-82.5520
Ozcan,8.1250,qiyamStart,1.9212,-11.7992,-82.4646
Ozcan,8.1499,qiyamStart,2.0359,-11.8923,-82.3536
Ozcan,8.1552,qiyamStart,2.1593,-11.9648,-82.2418
Ozcan,8.1787,qiyamStart,2.2988,-11.9953,-82.1415
Ozcan,8.2079,qiyamStart,2.4588,-11.9883,-82.0708
Ozcan,8.2365,qiyamStart,2.6307,-11.9583,-82.0289
Ozcan,8.2366,qiyamStart,2.8201,-11.9174,-82.0071
Ozcan,8.2673,qiyamStart,3.0249,-11.8782,-81.9918
