participant,timestamp_s,state_id,pitch_deg,roll_deg,yaw_deg
Ozcan,0.8307,qiyamStart,-25.4094,-23.2333,6.6074
Ozcan,0.8574,qiyamStart,-23.8612,-22.8164,6.2683
Ozcan,0.8995,qiyamStart,-21.9557,-22.3836,5.8066
Ozcan,0.8995,qiyamStart,-22.9080,-22.6013,6.0386
Ozcan,0.9217,qiyamStart,-19.1442,-21.6187,5.2083
Ozcan,0.9520,qiyamStart,-18.0421,-21.2925,4.9922
Ozcan,0.9593,qiyamStart,-16.9412,-20.9639,4.7709
Ozcan,0.9893,qiyamStart,-15.6479,-20.5923,4.5104
Ozcan,0.9894,qiyamStart,-14.3563,-20.2169,4.2428
Ozcan,1.0152,qiyamStart,-12.6216,-19.6224,4.0470
Ozcan,1.0606,qiyamStart,-11.8713,-19.3334,4.0406
Ozcan,1.0606,qiyamStart,-11.1211,-19.0451,4.0303
Ozcan,1.0806,qiyamStart,-10.4084,-19.0342,3.9793
Ozcan,1.1037,qiyamStart,-9.5875,-19.0605,3.9582
Ozcan,1.1422,qiyamStart,-7.6367,-19.1286,3.9982
Ozcan,1.1422,qiyamStart,-8.6121,-19.0944,3.9779
Ozcan,1.1722,qiyamStart,-6.0137,-19.1547,4.0935
Ozcan,1.1722,qiyamStart,-6.8252,-19.1413,4.0458
Ozcan,1.1948,qiyamStart,-4.2504,-19.0371,4.2975
Ozcan,1.2271,qiyamStart,-3.7196,-18.9365,4.4288
Ozcan,1.2271,qiyamStart,-3.1887,-18.8372,4.5591
Ozcan,1.2573,qiyamStart,-2.7848,-18.7274,4.7087
Ozcan,1.3148,qiyamStart,-1.4473,-18.3583,4.9473
Ozcan,1.3149,qiyamStart,-2.1163,-18.5421,4.8291
Ozcan,1.3149,qiyamStart,-0.7780,-18.1759,5.0633
Ozcan,1.3437,qiyamStart,0.4015,-17.7274,5.0397
Ozcan,1.3817,qiyamStart,1.4213,-17.2302,4.8754
Ozcan,1.4012,qiyamStart,1.9832,-17.0085,4.7479
Ozcan,1.4283,qiyamStart,2.5671,-16.8405,4.6150
Ozcan,1.4561,qiyamStart,3.1792,-16.7009,4.4740
Ozcan,1.4643,qiyamStart,3.8076,-16.5651,4.3349
Ozcan,1.4884,qiyamStart,4.4297,-16.4059,4.2345
Ozcan,1.5411,qiyamStart,4.9604,-16.2238,4.2266
Ozcan,1.5411,qiyamStart,5.4912,-16.0416,4.2170
Ozcan,1.5518,qiyamStart,5.9264,-15.8698,4.2514
Ozcan,1.5597,qiyamStart,6.2636,-15.7233,4.3174
Ozcan,1.5819,qiyamStart,6.5020,-15.5704,4.4196
Ozcan,1.6197,qiyamStart,6.6611,-15.4128,4.5355
Ozcan,1.6271,qiyamStart,6.7727,-15.2522,4.6566
Ozcan,1.6416,qiyamStart,6.8467,-15.0719,4.7806
Ozcan,1.6720,qiyamStart,6.8703,-14.8277,4.9014
Ozcan,1.6798,qiyamStart,6.8236,-14.5235,5.0260
Ozcan,1.7020,qiyamStart,6.7165,-14.2053,5.1678
Ozcan,1.7318,qiyamStart,6.5407,-13.8539,5.3392
Ozcan,1.7804,qiyamStart,6.2700,-13.5434,5.5577
Ozcan,1.7872,qiyamStart,6.0004,-13.2321,5.7777
Ozcan,1.7872,qiyamStart,5.7039,-12.9586,5.9782
Ozcan,1.8184,qiyamStart,5.4310,-12.7250,6.1185
Ozcan,1.8263,qiyamStart,5.2270,-12.5253,6.1748
Ozcan,1.8593,qiyamStart,5.0853,-12.2849,6.1340
Ozcan,1.8663,qiyamStart,4.9642,-11.9612,5.9982
Ozcan,1.8818,qiyamStart,4.8799,-11.5780,5.7844
Ozcan,1.9397,qiyamStart,4.8759,-11.3280,5.5332
Ozcan,1.9468,qiyamStart,4.8707,-11.0781,5.2821
Ozcan,1.9469,qiyamStart,4.9075,-10.9349,5.0409
Ozcan,1.9766,qiyamStart,4.9507,-10.8753,4.8208
Ozcan,1.9843,qiyamStart,4.9777,-10.8970,4.6212
Ozcan,2.0211,qiyamStart,4.9634,-10.9502,4.2513
Ozcan,2.0211,qiyamStart,4.9783,-10.9441,4.4327
Ozcan,2.0557,qiyamStart,4.9459,-10.9172,4.0755
Ozcan,2.0626,qiyamStart,4.9460,-10.8663,3.9043
Ozcan,2.0991,qiyamStart,4.9663,-10.8289,3.7400
Ozcan,2.1051,qiyamStart,4.9996,-10.8318,3.5943
Ozcan,2.1211,qiyamStart,5.0242,-10.8743,3.4986
Ozcan,2.1515,qiyamStart,5.0112,-10.9747,3.4739
Ozcan,2.1570,qiyamStart,4.9200,-11.1442,3.5141
Ozcan,2.1804,qiyamStart,4.7562,-11.3694,3.5974
Ozcan,2.2117,qiyamStart,4.5462,-11.5995,3.7100
Ozcan,2.2604,qiyamStart,4.0487,-11.8887,3.9701
Ozcan,2.2604,qiyamStart,4.2976,-11.7444,3.8404
Ozcan,2.2670,qiyamStart,3.8006,-11.9778,4.0997
Ozcan,2.2756,qiyamStart,3.3230,-11.9831,4.3445
Ozcan,2.2756,qiyamStart,3.5618,-11.9807,4.2222
Ozcan,2.3015,qiyamStart,3.1119,-11.9653,4.4524
Ozcan,2.3393,qiyamStart,2.9773,-12.0243,4.5414
Ozcan,2.3452,qiyamStart,2.9378,-12.2287,4.6372
Ozcan,2.3582,qiyamStart,2.9914,-12.4337,4.7314
Ozcan,2.3847,qiyamStart,3.0902,-12.6185,4.8094
Ozcan,2.4157,qiyamStart,3.1829,-12.7613,4.8781
Ozcan,2.4158,qiyamStart,3.2379,-12.8708,4.9394
Ozcan,2.4454,qiyamStart,3.2624,-12.9318,5.0129
Ozcan,2.4727,qiyamStart,3.2938,-12.9770,5.1062
Ozcan,2.4969,qiyamStart,3.4352,-13.0400,5.3408
Ozcan,2.4969,qiyamStart,3.3488,-13.0090,5.2189
Ozcan,2.5385,qiyamStart,3.5233,-13.0798,5.4679
Ozcan,2.5385,qiyamStart,3.5922,-13.1470,5.5552
Ozcan,2.5770,qiyamStart,3.6441,-13.2069,5.5942
Ozcan,2.5770,qiyamStart,3.6733,-13.2588,5.5856
Ozcan,2.5984,qiyamStart,3.7054,-13.3077,5.5577
Ozcan,2.6249,qiyamStart,3.7298,-13.2752,5.5252
Ozcan,2.6580,qiyamStart,3.7458,-13.2079,5.4911
Ozcan,2.6631,qiyamStart,3.7564,-13.1417,5.4620
Ozcan,2.6888,qiyamStart,3.7500,-13.0679,5.4433
Ozcan,2.7368,qiyamStart,3.6681,-12.9953,5.4412
Ozcan,2.7400,qiyamStart,3.5863,-12.9227,5.4391
Ozcan,2.7401,qiyamStart,3.4661,-12.8769,5.4320
Ozcan,2.7791,qiyamStart,3.3582,-12.8300,5.4156
Ozcan,2.7842,qiyamStart,3.2836,-12.7846,5.3958
Ozcan,2.8167,qiyamStart,3.2689,-12.7196,5.3734
Ozcan,2.8168,qiyamStart,3.3017,-12.6391,5.3435
Ozcan,2.8389,qiyamStart,3.3866,-12.5619,5.3219
Ozcan,2.8645,qiyamStart,3.5172,-12.4838,5.3197
Ozcan,2.8971,qiyamStart,3.8374,-12.2872,5.4014
Ozcan,2.8972,qiyamStart,3.6688,-12.3977,5.3459
Ozcan,2.9254,qiyamStart,3.9973,-12.1362,5.4901
Ozcan,2.9351,qiyamStart,4.1220,-11.9753,5.5809
Ozcan,2.9774,qiyamStart,4.2008,-11.8718,5.6578
Ozcan,2.9774,qiyamStart,4.2417,-11.8525,5.7190
Ozcan,3.0171,qiyamStart,4.2657,-12.0580,5.7670
Ozcan,3.0172,qiyamStart,4.2556,-11.9268,5.7554
Ozcan,3.0588,qiyamStart,4.3689,-12.2432,5.7023
Ozcan,3.0588,qiyamStart,4.2997,-12.1736,5.7416
Ozcan,3.0803,qiyamStart,4.4720,-12.2509,5.6556
Ozcan,3.1058,qiyamStart,4.6007,-12.1828,5.6168
Ozcan,3.1359,qiyamStart,4.7346,-12.0629,5.5823
Ozcan,3.1390,qiyamStart,4.8579,-11.9247,5.5564
Ozcan,3.1690,qiyamStart,4.9320,-11.8241,5.5291
Ozcan,3.2182,qiyamStart,4.8907,-11.7782,5.4847
Ozcan,3.2238,qiyamStart,4.8493,-11.7322,5.4404
Ozcan,3.2238,qiyamStart,4.7033,-11.7253,5.3894
Ozcan,3.2591,qiyamStart,4.5147,-11.7528,5.3386
Ozcan,3.2591,qiyamStart,4.3103,-11.7896,5.2779
Ozcan,3.2983,qiyamStart,3.9437,-11.8706,5.1248
Ozcan,3.2984,qiyamStart,4.1143,-11.8284,5.2069
Ozcan,3.3226,qiyamStart,3.8068,-11.9106,5.0423
Ozcan,3.3491,qiyamStart,3.6988,-11.9659,4.9505
Ozcan,3.3759,qiyamStart,3.6202,-12.0085,4.8701
Ozcan,3.4058,qiyamStart,3.5500,-12.0635,4.7619
Ozcan,3.4059,qiyamStart,3.5713,-12.0417,4.8035
Ozcan,3.4362,qiyamStart,3.5534,-12.0895,4.7466
Ozcan,3.4592,qiyamStart,3.5761,-12.1104,4.7523
Ozcan,3.4719,qiyamStart,3.6101,-12.1193,4.7673
Ozcan,3.4981,qiyamStart,3.7162,-12.1455,4.8078
Ozcan,3.4981,qiyamStart,3.6553,-12.1312,4.7876
Ozcan,3.5373,qiyamStart,3.8618,-12.1450,4.8199
Ozcan,3.5374,qiyamStart,3.7829,-12.1556,4.8192
Ozcan,3.5580,qiyamStart,3.9474,-12.1041,4.8059
Ozcan,3.5843,qiyamStart,4.0306,-12.0137,4.7647
Ozcan,3.6154,qiyamStart,4.1164,-11.8240,4.6992
Ozcan,3.6210,qiyamStart,4.1968,-11.6190,4.6181
Ozcan,3.6447,qiyamStart,4.2913,-11.4361,4.5412
Ozcan,3.6744,qiyamStart,4.3709,-11.2178,4.5053
Ozcan,3.6966,qiyamStart,4.4001,-11.0124,4.5244
Ozcan,3.7117,qiyamStart,4.3662,-10.8737,4.5686
Ozcan,3.7388,qiyamStart,4.2268,-10.7632,4.6879
Ozcan,3.7389,qiyamStart,4.2917,-10.7967,4.6216
Ozcan,3.7768,qiyamStart,4.2660,-10.7938,4.8930
Ozcan,3.7816,qiyamStart,4.2183,-10.7781,4.7727
Ozcan,3.7989,qiyamStart,4.3119,-10.8261,5.0427
Ozcan,3.8254,qiyamStart,4.3122,-10.8951,5.2075
Ozcan,3.8570,qiyamStart,4.2417,-10.9868,5.3589
Ozcan,3.8571,qiyamStart,4.1181,-11.0866,5.5001
Ozcan,3.8853,qiyamStart,3.9881,-11.1640,5.6351
Ozcan,3.9373,qiyamStart,3.9329,-11.1630,5.7737
Ozcan,3.9442,qiyamStart,3.8776,-11.1619,5.9123
Ozcan,3.9442,qiyamStart,3.9195,-11.1165,6.0217
Ozcan,3.9774,qiyamStart,4.0174,-11.0209,6.0968
Ozcan,3.9833,qiyamStart,4.1260,-10.9458,6.1345
Ozcan,4.0173,qiyamStart,4.2551,-10.8530,6.0994
Ozcan,4.0174,qiyamStart,4.2140,-10.8876,6.1269
Ozcan,4.0388,qiyamStart,4.2571,-10.8555,6.0500
Ozcan,4.0656,qiyamStart,4.2273,-10.9018,5.9942
Ozcan,4.0955,qiyamStart,4.1868,-10.9730,5.9371
Ozcan,4.0955,qiyamStart,4.1414,-11.0581,5.8886
Ozcan,4.1246,qiyamStart,4.1018,-11.1586,5.8451
Ozcan,4.1544,qiyamStart,4.0701,-11.2673,5.8131
Ozcan,4.1762,qiyamStart,4.0435,-11.3796,5.7837
Ozcan,4.1915,qiyamStart,4.0240,-11.4961,5.7615
Ozcan,4.2182,qiyamStart,4.0282,-11.7142,5.7418
Ozcan,4.2182,qiyamStart,4.0133,-11.6144,5.7456
Ozcan,4.2585,qiyamStart,4.0762,-11.8020,5.7561
Ozcan,4.2804,qiyamStart,4.2537,-11.9280,5.8185
Ozcan,4.2805,qiyamStart,4.1555,-11.8720,5.7833
Ozcan,4.3058,qiyamStart,4.3675,-12.0017,5.8380
Ozcan,4.3361,qiyamStart,4.5043,-12.0921,5.8252
Ozcan,4.3669,qiyamStart,4.6515,-12.1915,5.8015
Ozcan,4.3717,qiyamStart,4.8014,-12.2623,5.7833
Ozcan,4.4165,qiyamStart,5.0453,-12.3591,5.7638
Ozcan,4.4165,qiyamStart,4.9234,-12.3107,5.7735
Ozcan,4.4333,qiyamStart,5.1267,-12.3897,5.7570
Ozcan,4.4585,qiyamStart,5.1732,-12.3832,5.7478
Ozcan,4.5335,qiyamStart,5.1694,-12.3359,5.7485
Ozcan,4.5335,qiyamStart,5.1656,-12.2885,5.7492
Ozcan,4.5402,qiyamStart,5.1420,-12.1826,5.7531
Ozcan,4.5402,qiyamStart,5.1618,-12.2412,5.7500
Ozcan,4.5491,qiyamStart,5.1138,-12.1166,5.7571
Ozcan,4.5934,qiyamStart,5.0940,-12.0388,5.7541
Ozcan,4.6050,qiyamStart,5.0773,-11.9461,5.7425
Ozcan,4.6086,qiyamStart,5.0661,-11.8373,5.7107
Ozcan,4.6569,qiyamStart,5.0235,-11.7320,5.6344
Ozcan,4.6570,qiyamStart,4.9808,-11.6266,5.5582
Ozcan,4.6687,qiyamStart,4.9225,-11.5322,5.4656
Ozcan,4.6956,qiyamStart,4.8617,-11.4573,5.3795
Ozcan,4.7368,qiyamStart,4.7729,-11.3533,5.2796
Ozcan,4.7369,qiyamStart,4.8173,-11.4053,5.3295
Ozcan,4.7580,qiyamStart,4.7511,-11.3087,5.2647
Ozcan,4.7843,qiyamStart,4.7480,-11.2252,5.2684
Ozcan,4.7844,qiyamStart,4.7431,-11.2661,5.2641
Ozcan,4.8153,qiyamStart,4.7652,-11.1906,5.2811
Ozcan,4.8427,qiyamStart,4.7978,-11.1589,5.2949
Ozcan,4.8492,qiyamStart,4.8368,-11.1312,5.3181
Ozcan,4.8755,qiyamStart,4.8807,-11.1064,5.3441
Ozcan,4.9128,qiyamStart,4.9272,-11.0915,5.3781
Ozcan,4.9128,qiyamStart,4.9836,-11.0879,5.4180
Ozcan,4.9376,qiyamStart,5.0524,-11.0910,5.4731
Ozcan,4.9799,qiyamStart,5.1233,-11.0878,5.5425
Ozcan,5.0002,qiyamStart,5.1761,-11.0841,5.6178
Ozcan,5.0003,qiyamStart,5.2055,-11.1038,5.6822
Ozcan,5.0313,qiyamStart,5.2076,-11.1151,5.7290
Ozcan,5.0392,qiyamStart,5.1770,-11.1171,5.7659
Ozcan,5.1145,qiyamStart,5.1451,-11.1106,5.7948
Ozcan,5.1210,qiyamStart,5.1131,-11.1041,5.8237
Ozcan,5.1210,qiyamStart,5.0812,-11.0975,5.8525
Ozcan,5.1210,qiyamStart,5.0493,-11.0910,5.8814
Ozcan,5.1211,qiyamStart,5.0173,-11.0844,5.9102
Ozcan,5.1428,qiyamStart,4.9881,-11.0707,6.0253
Ozcan,5.1483,qiyamStart,5.0030,-11.0820,6.1222
Ozcan,5.2471,qiyamStart,5.0260,-11.0977,6.1442
Ozcan,5.2589,qiyamStart,5.0490,-11.1134,6.1662
Ozcan,5.2590,qiyamStart,5.0720,-11.1291,6.1881
Ozcan,5.2591,qiyamStart,5.0950,-11.1449,6.2101
Ozcan,5.2591,qiyamStart,5.1668,-11.1741,6.2592
Ozcan,5.2984,qiyamStart,5.2151,-11.1788,6.2753
Ozcan,5.3038,qiyamStart,5.2634,-11.1836,6.2913
Ozcan,5.3347,qiyamStart,5.3543,-11.1685,6.3139
Ozcan,5.3348,qiyamStart,5.3836,-11.1468,6.3156
Ozcan,5.3778,qiyamStart,5.4063,-11.0880,6.2976
Ozcan,5.3866,qiyamStart,5.4290,-11.0291,6.2795
Ozcan,5.4144,qiyamStart,5.4239,-10.8464,6.1704
Ozcan,5.4145,qiyamStart,5.4335,-10.9046,6.2132
Ozcan,5.4603,qiyamStart,5.4009,-10.7863,6.1115
Ozcan,5.4604,qiyamStart,5.3778,-10.7263,6.0526
Ozcan,5.4962,qiyamStart,5.3433,-10.6617,5.9555
Ozcan,5.4963,qiyamStart,5.3489,-10.6599,5.9298
Ozcan,5.5456,qiyamStart,5.3799,-10.6502,5.9292
Ozcan,5.5457,qiyamStart,5.4110,-10.6404,5.9285
Ozcan,5.5744,qiyamStart,5.4781,-10.6100,5.9460
Ozcan,5.5745,qiyamStart,5.4445,-10.6252,5.9372
Ozcan,5.6668,qiyamStart,5.5360,-10.5646,5.9599
Ozcan,5.6669,qiyamStart,5.5426,-10.5406,5.9454
Ozcan,5.6733,qiyamStart,5.5492,-10.5165,5.9310
Ozcan,5.6733,qiyamStart,5.5558,-10.4924,5.9166
Ozcan,5.6733,qiyamStart,5.5624,-10.4683,5.9021
Ozcan,5.6995,qiyamStart,5.5328,-10.4468,5.8686
Ozcan,5.7360,qiyamStart,5.4975,-10.4374,5.8536
Ozcan,5.7361,qiyamStart,5.4849,-10.4343,5.8535
Ozcan,5.7868,qiyamStart,5.4704,-10.4291,5.8535
Ozcan,5.7915,qiyamStart,5.4559,-10.4239,5.8535
Ozcan,5.7915,qiyamStart,5.4172,-10.4234,5.8593
Ozcan,5.8182,qiyamStart,5.4033,-10.4326,5.8642
Ozcan,5.8581,qiyamStart,5.3814,-10.4524,5.8773
Ozcan,5.8671,qiyamStart,5.3677,-10.4620,5.8864
Ozcan,5.8931,qiyamStart,5.3343,-10.4943,5.9216
Ozcan,5.8989,qiyamStart,5.3163,-10.5125,5.9456
Ozcan,5.9386,qiyamStart,5.3032,-10.5366,5.9841
Ozcan,5.9387,qiyamStart,5.2901,-10.5607,6.0226
Ozcan,5.9736,qiyamStart,5.2756,-10.6075,6.0891
Ozcan,5.9823,qiyamStart,5.2700,-10.6303,6.1186
Ozcan,6.0202,qiyamStart,5.2594,-10.6552,6.1408
Ozcan,6.0307,qiyamStart,5.2487,-10.6801,6.1631
Ozcan,6.0539,qiyamStart,5.2152,-10.7135,6.1892
Ozcan,6.0540,qiyamStart,5.1983,-10.7335,6.1841
Ozcan,6.0986,qiyamStart,5.1788,-10.7657,6.1751
Ozcan,6.0987,qiyamStart,5.1593,-10.7980,6.1661
Ozcan,6.1346,qiyamStart,5.1294,-10.8162,6.1676
Ozcan,6.1406,qiyamStart,5.1060,-10.8189,6.1744
Ozcan,6.1812,qiyamStart,5.0716,-10.8309,6.1761
Ozcan,6.1814,qiyamStart,5.0373,-10.8429,6.1777
Ozcan,6.2136,qiyamStart,4.9483,-10.8729,6.1736
Ozcan,6.2138,qiyamStart,4.9077,-10.8848,6.1676
Ozcan,6.2581,qiyamStart,4.8677,-10.8841,6.1522
Ozcan,6.2675,qiyamStart,4.8277,-10.8835,6.1368
Ozcan,6.2934,qiyamStart,4.7771,-10.8549,6.0970
Ozcan,6.3010,qiyamStart,4.7594,-10.8445,6.0755
Ozcan,6.3402,qiyamStart,4.7436,-10.8178,6.0541
Ozcan,6.3403,qiyamStart,4.7278,-10.7911,6.0328
Ozcan,6.3787,qiyamStart,4.7061,-10.7323,6.0107
Ozcan,6.4207,qiyamStart,4.7030,-10.7108,6.0134
Ozcan,6.4208,qiyamStart,4.6999,-10.6893,6.0162
Ozcan,6.4309,qiyamStart,4.6968,-10.6678,6.0190
Ozcan,6.4541,rukuFirst,4.6836,-10.6566,6.0273
Ozcan,6.4732,rukuFirst,4.6656,-10.6602,6.0372
Ozcan,6.4748,rukuFirst,4.6476,-10.6638,6.0471
Ozcan,6.4983,rukuFirst,4.6287,-10.6597,6.0570
Ozcan,6.5246,rukuFirst,4.6087,-10.6541,6.0682
Ozcan,6.5804,rukuFirst,4.5888,-10.6474,6.0781
Ozcan,6.5806,rukuFirst,4.5689,-10.6408,6.0881
Ozcan,6.5900,rukuFirst,4.5490,-10.6341,6.0981
Ozcan,6.6086,rukuFirst,4.5294,-10.6301,6.1068
Ozcan,6.6087,rukuFirst,4.5098,-10.6260,6.1155
Ozcan,6.6360,rukuFirst,4.4861,-10.6228,6.1364
Ozcan,6.6691,rukuFirst,4.5023,-10.6220,6.1701
Ozcan,6.6853,rukuFirst,4.5161,-10.6157,6.1819
Ozcan,6.8162,rukuFirst,4.6139,-10.5665,6.2140
Ozcan,6.8651,rukuFirst,4.6244,-10.5817,6.2508
Ozcan,6.8651,rukuFirst,4.6272,-10.5901,6.2666
Ozcan,6.8959,rukuFirst,4.6334,-10.6049,6.2989
Ozcan,6.9030,rukuFirst,4.6427,-10.6061,6.3130
Ozcan,6.9300,rukuFirst,4.6555,-10.5985,6.3101
Ozcan,6.9791,rukuFirst,4.6685,-10.5879,6.3062
Ozcan,6.9792,rukuFirst,4.6814,-10.5772,6.3023
Ozcan,6.9838,rukuFirst,4.6943,-10.5665,6.2985
Ozcan,7.0198,rukuFirst,4.6961,-10.5655,6.3073
Ozcan,7.0239,rukuFirst,4.6991,-10.5620,6.3002
Ozcan,7.0629,rukuFirst,4.6930,-10.5552,6.3221
Ozcan,7.0629,rukuFirst,4.6899,-10.5448,6.3369
Ozcan,7.0952,rukuFirst,4.6845,-10.5348,6.3457
Ozcan,7.1170,rukuFirst,4.6682,-10.5168,6.3639
Ozcan,7.1491,rukuFirst,4.6771,-10.5079,6.3652
Ozcan,7.1491,rukuFirst,4.6727,-10.5124,6.3645
Ozcan,7.1697,rukuFirst,4.7137,-10.4787,6.3775
Ozcan,7.2193,rukuFirst,4.8371,-10.4641,6.4105
Ozcan,7.2193,rukuFirst,4.7548,-10.4738,6.3885
Ozcan,7.2194,rukuFirst,4.7959,-10.4690,6.3995
Ozcan,7.2559,rukuFirst,4.9378,-10.4594,6.4324
Ozcan,7.2559,rukuFirst,4.9871,-10.4436,6.4478
Ozcan,7.3010,rukuFirst,5.0571,-10.4184,6.4508
Ozcan,7.3010,rukuFirst,5.0221,-10.4310,6.4493
Ozcan,7.3218,rukuFirst,5.0785,-10.3991,6.4497
Ozcan,7.3454,rukuFirst,5.0948,-10.3821,6.4495
Ozcan,7.3776,rukuFirst,5.1214,-10.3540,6.4618
Ozcan,7.3776,rukuFirst,5.1364,-10.3374,6.4778
Ozcan,7.4060,rukuFirst,5.1548,-10.3225,6.4925
Ozcan,7.4621,rukuFirst,5.1985,-10.2993,6.5318
Ozcan,7.4621,rukuFirst,5.2152,-10.2880,6.5452
Ozcan,7.4681,rukuFirst,5.2318,-10.2766,6.5586
Ozcan,7.4971,rukuFirst,5.2511,-10.2505,6.5435
Ozcan,7.4971,rukuFirst,5.2560,-10.2273,6.5192
Ozcan,7.5412,rukuFirst,5.2319,-10.1570,6.4308
Ozcan,7.5620,rukuFirst,5.2005,-10.1330,6.3719
Ozcan,7.5871,rukuFirst,5.1523,-10.1314,6.3251
Ozcan,7.5936,rukuFirst,5.0780,-10.1356,6.2999
Ozcan,7.6196,rukuFirst,4.9813,-10.1530,6.2984
Ozcan,7.6457,rukuFirst,4.8564,-10.1822,6.3177
Ozcan,7.6521,rukuFirst,4.7003,-10.2133,6.3582
Ozcan,7.6996,rukuFirst,4.4755,-10.2513,6.4126
Ozcan,7.6997,rukuFirst,4.2506,-10.2892,6.4669
Ozcan,7.7179,rukuFirst,3.9564,-10.3264,6.5356
Ozcan,7.7400,rukuFirst,3.6040,-10.3624,6.6073
Ozcan,7.7831,rukuFirst,3.1610,-10.4132,6.6780
Ozcan,7.7906,rukuFirst,2.7179,-10.4634,6.7483
Ozcan,7.8001,rukuFirst,2.1999,-10.5358,6.8174
Ozcan,7.8269,rukuFirst,1.6330,-10.6038,6.9086
Ozcan,7.8329,rukuFirst,1.0023,-10.6770,7.0347
Ozcan,7.8566,rukuFirst,0.2845,-10.7927,7.1732
Ozcan,7.8672,rukuFirst,-0.5304,-10.9528,7.3101
Ozcan,7.8900,rukuFirst,-1.4505,-11.1579,7.4457
Ozcan,7.9419,rukuFirst,-2.5533,-11.3934,7.6067
Ozcan,7.9419,rukuFirst,-3.6566,-11.6260,7.7632
Ozcan,7.9503,rukuFirst,-4.9567,-11.8940,7.9226
Ozcan,7.9768,rukuFirst,-6.3878,-12.1739,8.0945
Ozcan,8.0222,rukuFirst,-7.9942,-12.4468,8.2848
Ozcan,8.0223,rukuFirst,-9.6015,-12.7156,8.4682
Ozcan,8.0405,rukuFirst,-11.3355,-12.9262,8.6585
Ozcan,8.0666,rukuFirst,-13.1668,-13.1307,8.8247
Ozcan,8.0726,rukuFirst,-15.0595,-13.3265,8.9608
Ozcan,8.0968,rukuFirst,-16.9734,-13.4992,9.0801
Ozcan,8.1309,rukuFirst,-18.9140,-13.6364,9.2006
Ozcan,8.1381,rukuFirst,-20.8945,-13.7404,9.3034
Ozcan,8.1804,rukuFirst,-24.8148,-13.8429,9.5103
Ozcan,8.1805,rukuFirst,-22.8546,-13.7932,9.4070
Ozcan,8.1903,rukuFirst,-26.6541,-13.8363,9.6548
Ozcan,8.2165,rukuFirst,-28.4400,-13.8507,9.8085
Ozcan,8.2616,rukuFirst,-31.9105,-13.9211,10.1300
Ozcan,8.2617,rukuFirst,-30.1752,-13.8884,9.9684
Ozcan,8.2804,rukuFirst,-33.5981,-13.8240,10.3482
Ozcan,8.3395,rukuFirst,-35.2972,-13.7425,10.5203
Ozcan,8.3489,rukuFirst,-36.9961,-13.6529,10.6993
Ozcan,8.3490,rukuFirst,-38.6947,-13.5543,10.8858
Ozcan,8.3876,rukuFirst,-40.2333,-13.5299,10.9934
Ozcan,8.4308,rukuFirst,-44.2834,-13.6882,11.3238
Ozcan,8.4308,rukuFirst,-41.5833,-13.5851,11.1028
Ozcan,8.4309,rukuFirst,-42.9333,-13.6379,11.2129
Ozcan,8.4362,rukuFirst,-45.5926,-13.7573,11.4542
Ozcan,8.4608,rukuFirst,-46.8674,-13.8556,11.5863
Ozcan,8.4998,rukuFirst,-48.0543,-13.8963,11.6993
Ozcan,8.4998,rukuFirst,-49.2413,-13.9344,11.8138
